match,file_name,status_id,text,status_url,transcription
False,1191769443145265152,1191769443145265153,"Sánchez quiso adelantar el debate para ocultar las cifras de paro. Son los peores datos de los últimos 7 años:
-97.948 desempleados
-44.531 mujeres
-17.851 jóvenes
-Casi 5% menos de empleo indefinido
-El último día del mes se destruyeron 260.000 afiliados a la Seguridad Social https://t.co/xgsjlHml4m",https://twitter.com/pablocasado_/status/1191769443145265153,ayer sanche tampoco habló de empleo os acordais que nosotros dijimos lo único que pedimos a los demás partidos fue celebrar el debate oy di a cinco porque ya es habíamos que hoy se ivan a conocerlo datos del paro y ya eshabíamos que sánchez iba intentar ocultar los otra vez rompieron la baraja dijeron que el debate oraal diacuatro o no había debatey el tiempo noes hado la razón oy emos conocido los peores datos de paro de los últimos siete años volvemos a la época de la crisis que dejó zapatero hoy emos conocido qu hay cien mil españoles más enparo no veinta y ocho mil familias que no llegan a fin de mes que no pagan la hipoteca que no pueden pagar la luz que no pueden pagar ni siquiera la cesta de la compra no veinta y ocho mil má imaginen se un campo de fútbol imagines y una provincia yo vengo de una ciudad como palencia soidio diputado de hávila  la que en toda la ciudad no hay noventa y ocho mil personascomo es posible que se destruyando venta y ocho mil empleos y que el presidente del gobierno funciones oculte la información no quiera debatir es dar laespaldas despreciaran o veinta y ocho mil familias que están ahora mismo sin dormir sino oportunidades sin futurocomo podemos ter un gobierno tan insensible con la política social y con la política de emplo yo sinteramente cuando visto las cifras me parece muy preocupantesanches se comprometió a que hubiera menos de tres millones deparados en españa ya hay tres millones ciento setenta y siete mil hay dieciséis mil parados más desde que gobierna el partido socialistta lo digo por sí luego alguien dice no es que estos estemes es que esfinalizaron dieciséismil familias más emparo desde que gbierna el partido socialista contando los meses buenos los malos la inercia del partido opular y los engaños y la ocultación de la cifra del partido socialista porque sabéis que si no hubieran convocado tanto empleo público a última hora y para ocultar estas medidas la cifras serían mucho peores esto es contando con los centenares de miles de empleos públicos que han convocado a última hora para maquillar estas cifras y hay que recordar que las cifras de paros el indicador más tardío cuando una empresa despide cuando un autónomo no contrata es cuando ya va mal su producción va mal sus ventas van mal la posibilidad de financiarse va mal la inversión es lo último que hacen por tanto estamos ya en el último reflejo de que estamos en una crisis otra vez una crisis que niega el partido socialista otra vez nos vamos a los años en los que zapatero destruía tres millones de empleos otra vez mintiendo a los españoles mintiendo a bruselas mintiendo las cumbres internacionales mintiendo a los autónomos mintiendo a los funcionarios mintiendo a las familias y españa no merece un gobierno que mienta a los que peor lo están pasando por eso yo hoy quiero decirlo que la moncloa ha ocultado hasta los twit hoy hay cuarenta y cuatro mil mujeres más en par oy hay diecisiete mil jóvenes más en pao o hay dieciseis mil agricultores más en paro hoy hay setenta y un mil profesionales de servicios hostelería turismo industria más en paro hoy hay casi un cinco porciento menos de empleo indefinido nosotros lo dejamos creciendo al veinte porcien por tanto hoy hay menos empleo y más precar que es lo que siempre hace la izquierda des pilfarro paro y más impuestos
False,1191767499626500096,1191767499626500096,"Cuando el PP gobierne va a poner en marcha una Estrategia Nacional para ayudar a la financiación de la alimentación de las personas celíacas; financiar cualquier tipo de tratamiento no cubierto por la Seguridad Social para las personas diabéticas, y alcanzar el 2% PIB en I+D+i. https://t.co/BuOE1cy93E",https://twitter.com/pablocasado_/status/1191767499626500096,y hoy quiero hacer un anuncio muy especial para millones de españoles quien no tiene a una persona diabetica o celiaca en casaquien no ha sufrido los e productos de alimentación más caros que tienen que pagar los celíacos o quien tiene que estar muy pendiente de las recetas y de la financiación pública de los tratamientos e para las personas con diabetesbueno pues  mi compromiso de hoy es que cuando lleguemos a la presidencia del gobierno de españa haremos una estrategia nacional para ayudar a la financiación de la alimentación de las personas ceriacas y de cualquier tipo de tratamiento no cubierto actualmente por la segurida social en las personas diabéticas estamos con ellas son enfermedades que afectan mucho en el día a día son enfermedades por ahora que no tienen una curación y por eso también quiero apostar por la investigación en españa smás demasí que noesotros queremos subieron dos por ciento hay grandes investigadores en estos trastornos digestivos o  en este caso autulmunes como la diabetes y nosotros queremos estar con todas esas familias
False,1191764945681162240,1191764945681162240,"Mi compromiso con Cantabria pasa por una financiación adecuada del hospital de Valdecilla; el AVE; la despoblación; mantener las ayudas europeas para ganaderos, agricultores y pescadores; y el abaratamiento de la energía para la industria, un sector que lo está pasando muy mal. https://t.co/2zfhlYje3C",https://twitter.com/pablocasado_/status/1191764945681162240,los primero es que me comprometo con la financiación de este hospital tuvo que venir el partido popular para que esos doscientos millones iniciales y luego otro setenta hicieron justicia yque además en dieciséis meses en tiempo record pudiéramos culminar las obras de baldecilla pero hay más demandas para cantabre por ejemplo la alta velocidad ferroviario tiene que llegar aquí elabe como estaba previsto como estaba planificado como estaba presupuestado ya por el último ministro de fomento  que tuvo el partido popular un cántabro un santanderino como íñego de la sernaencantabria también preocupa la despoblación y preocupa el mundo rural yyo o acordar a los pescadores estuvimos en santoña hace poco tambien de los agricultores y los ganaderos que ven con preocupación la negociación de la política graria común y la financiación una financiación que tiene que mejorar no sólo para la españa con una demografía muy pujante sino también para la españa más despoblada y on má  dispersión geográfica y también creo que encantable que apostar por la industria una industria que no se puedes localizar por precios energéticos una industria aquí el sector del automóvil en componentes o una industria electrointensiva que necesita que abordemos el precio de energía e cuanto antes
False,1191618925655658496,1191618925655658496,"Las preocupaciones de los españoles son las mías. Quiero liderar un Gobierno al que no le tiemble el pulso frente a los separatistas, ni le tiemblen las piernas para resolver la crisis económica que siempre deja la izquierda. Voy a gobernar para todos, por todo lo que nos une. https://t.co/PMttFPxi1u",https://twitter.com/pablocasado_/status/1191618925655658496,egustaría estan en tu casa ahora para mirarte los ojos darte la mano bienfuerte y pedirte tu confianza para liderar un cambio en españa quiero seer el presidente que saturado que desea útil que te acompañe para ros oventos preocupaciones porque tambien son las mías quiero liderar un gobierno de verdad que no detiembre el pulso frentara lo separatistas y que no le tiembren las piernas para resolver la crisis económica y social que siempre nos deja la izquierda n gobierno que proteja los mayores para que tenga su tranquilidad con una prisión garantizada un gobierno que impulse a los jóvenes para que puedan conquistar sus sueños pero con un empleo de calidad un gobierno que acompañen las familias para que sigen haciendo planes pero desde la casa que quieren con la educación y sanidad que merece en definitiva quiero ser e presidente para desbloquear esta situación para recuperar la congordia para gobernar para todos por todo lo que nos une y para recuperar ese espíritu de españa suma para que no volvamos a fragmentar el voto de centro y derecha como pasó en abril porque sólo el pepee puede ganar al partido socialista y puede formar gobierno un gobierno de cane por tanto ambos nuestros votos para unir españ
False,1191528293163507712,1191528293163507712,"Hoy hemos constatado que Sánchez planea volver a pactar con los que intentan romper España, alientan la violencia y ultrajan al Jefe del Estado. Hay que recuperar el espíritu de España Suma y no volver a fragmentar el centro derecha. Unamos el voto para unir España.

#ElDebate4N https://t.co/BnVUi8JdxO",https://twitter.com/pablocasado_/status/1191528293163507712,ostaría estar en tu casa ahora para mirarte los ojos darte la mano bien fuerte y pedirte tu confianza para liderar un cambio en españaquiero ser el presidente que saturado que desea útil que te acompañe para los sovertus preocupaciones porque también son las mías quiero liderar un gobierno de verdad que no letiembre el pulso frentar los eparatistas y que no le tienren las piernas para resolver la crisis económica y social que siempre nos deja la izquierda un gobierno que proteja a los mayores para que tenga su tranquilidad con una pensión garantizada un gobierno que impulse a los jóvenes para que puedan conquistar sus sueños pero con un empleo de calidad un gobierno que acompañen las familias para que siguen haciendos planes pero desde la casa que quieren y con la educación isanidad que merece en definitiva quiero ser le presidente para desbloquear esta situación para recuperar la congordia para gobernar para todos por todo lo que nos sune y para recuperar ese espíritu de españa sumapara que no volvamos a fragmentar el voto de centro y derecha como pasó en abril porque sólo el pepee puede ganar al partido socialista y puede formar gobierno un gobierno de cambio por tanto namos nuestros votos para unir españa
False,1191413391614775296,1191413391614775296,"Una vez más los violentos en Barcelona atacan a la Corona y a los invitados a la entrega de los Premios Princesa de Girona, entre otros @josebouvila. Es necesario un nuevo Gobierno que ponga orden y recupere la concordia. https://t.co/VY8DgrQjWL",https://twitter.com/pablocasado_/status/1191413391614775296,oreecensicooiteoaedoebapode escadeooses moreneraso rararo cancole inosini
False,1191056995115253760,1191056995115253761,"El PP avisa con tiempo. Sánchez es responsable directo de garantizar la seguridad, las libertades y la tranquilidad de todos los catalanes; de la seguridad y respeto al Rey y a la Princesa de Asturias en los Premios Princesa de Gerona; y de la jornada de reflexión y electoral. https://t.co/7Y5R08iH4k",https://twitter.com/pablocasado_/status/1191056995115253761,una fecha que se conocía hace meses y un acto muy mportante porque la princesa de asturia estambien princesa de girona va presidir un evento que por cierton los últimos años por la incapacidad del gobierno funcione socialista y la i responsabilidad dela llenalidad de cataluña ha tenido que irse cambiando de lugar con una forma yocreoque bastante despreciable en cuanto a la ostentación de la institución que debería estar donde sienpre stán celebrado pues bien esto se une a las informaciones que desde la audiencia nacional y desde medio de comunicación están por inocimada la mesa sobre que lo cr y el sunámi democrático ya están convocando a quince mil personas para e alentar a la violencia la jornada de reflexión y para boicotear la jornada electoral ocupando colegios electorales ya temorizando a la sociedad catalana y yo en esto me quiero poner muy serio porque yo y quiero decir en relación hasta informaciones que hago responsable a pedro sánchez si no garantiza la seguridad y la libertad de los catalanes que quieran votar en la jornada electoral que quieran tener la tranquilidad en la jornada reflexión  por supuesto le hago responsable de la seguridad y del respeto a la jefatura del estado de sumajestad cenre y la princesa asturias en los premios princesa de gerona mañana en barteronaél estel responsableyl estamos avisando veinticuatro ra antoydireioye porque lo dices de una forma tan severa aparte d porque ya los metroicomunicación están alertando de que los jueces lo están investigando pero porque pedro sánchez sería el responsable directo por tres cuestiones la primera por su propia responsabilea lexpresidente en funciones yas sabemos quien le hizo presidente ya sabemos ue no ha ejercido que no ha gobernado y casi do peor presidente hasta ahora de l historia de la democracia yo quero queamásbaser el más brevepor tanto su obligación es un responsabilidad el ha jurado cumplir y hacer cumplir la ley que es justo lo que no echo en estos meses de gobierno pero e segundo lugar es que él ha forzado elecciones sabiendo que la sentencia de tribunar supremo contra los líderes de la sedición iba tener lugar antes del catorce doctubre él lo sabía
False,1191050703692804096,1191050703692804096,"Como le dijo Alfonso Guerra a Sánchez tras la foto de Pedralbes, no estamos en Yemen o Burkina Faso. Habla de plurinacionalidad, relatores y Torra sigue mandando sobre los Mossos. No hace nada porque es rehén de los independentistas; tendrá que poner orden el PP después del #10N https://t.co/WsM6kdMmTz",https://twitter.com/pablocasado_/status/1191050703692804096,por tanto señor sánchez ya que lleva cinco días encerrar proparando el debate mañana venga usted al debate a contestar esto porque no aplica la ledesora nacional porque no manda el requerimiento de cumplimento de la constitución a señor qintorra porque no insta la fiscaliagenal del estado a aplicar la ley el código penal a los violentos y porque usted no ha roto los cuarenta acuerdos municipales  los violentos que ya están alentando la desobediencia a ir a reventar una a del rey de españa y la heredera y a no dejar votar en libertad en una democracia siglo mentiuno europea pero en que cabeza acabe que pueda haber una jornada de reflexión con violencia y una ocupación de cologos electorales hoyga voy a decir como dijo alfonso guerra con lo de pedralvez oya que esto nos bulqkinafasu señor sanchez que esto no llemen que estos españa la mejor nación de europa la más vieja ponga orden en cataluña de una vez o lo pondreno osotros el onte de noviembreya está bien nombre el rey de españa la princesa los vtantes ocolicía lagoria civil deje uste ya n pade negociar conlos independentista ponga orden liberta constitucionen barcelona y en cataluñano puede serporque ya ya lodigo de verdad esto ya no es un tema electoral un tema de partidos soy que yo soy padre de dos hijos es que ami me gusta españa llevamos a españa esque yo no puedo aguantar más con un gobierno que claramente de forma ostentosa y so ez esta plegándose a lo que le piden los nacionalista verdaas que esto esto no se puede aguantarlo de gra lo digo con el mejor tono posibles que no se puede aguantr es que no puede seer es que no hay unas selecciones que merezcan este escarmio qu yo voy a recordar a otro socialistaorecordar alfonso guerra voy a recordar a josemari múgicaoyga es que una elecciones no pueden hacer perder el alma hoy ecuste necesita quince escaños e esquerra el que uste necesite que el pece f no no pierda escaños el que usted necesite que las mareas o lo queo quien sea o compromiso podemos asopa de letras le apoye no merece la pena de tener que ver al jefe del estado al rey de españa yendo con medida de seguridad como si estubiera yendo una zona en confrontación civil
False,1191043167010926592,1191043167010926595,"Sánchez intenta sacar conejos de la chistera, reabrir la historia incluso en contra de su partido, y manipular las instituciones del Estado. No cuela, ni con tinta de calamar puede tapar que la economía va mal, ni la insostenible fractura territorial frente a la que no hace nada. https://t.co/CcpUJ2Niji",https://twitter.com/pablocasado_/status/1191043167010926595,enundia como hoy hay dos temas que están muy a pesar de pederos sanchez ecreo que siendo los vectores de la campaña electoral por mucho qu hay intentado sacarse conojos de la chistera reabrir la historia de españa contra su propio partidotambién ha intentado manipular las insituaciones del estado es la primera vez que la junta electoral central expedienta a un candidato que encima es el que preside el gobierno funciones la primera vez por esu ahora se inventan otras cuestiones para intentar echar tinta como el calamar no cuelapero yo creo que que sobre todo ya no han podido enterrar en la arena de propaganda de encuestas sufragadas por el impuesto de los españoles de los viernes electoralistas de la manipulación de la televisión pública de la división del reabrir heridas no han podido tapar lo que ya es una evidencia y es que españa ya nova bien la economía ya nova bien los españoles no están unidos en torno a un proyecto común compartido sugestivo de futuroy además hay una fractura territorial insostenible en uno de los motores de los corazones de las partes más importante de españa como escataluña
False,1191036957666807808,1191036957666807808,"«Madrid 360» rebaja 15% la exigencia de Carmena contra la contaminación, plantea 100 puntos de recarga para coches eléctricos, renovación de flotas y miles de árboles. El PP, que firmó Kioto, París y la Agenda 2030, no admite lecciones de la izquierda contra el cambio climático. https://t.co/EzZF1uQy3f",https://twitter.com/pablocasado_/status/1191036957666807808,parque porque al final si las cosanos a respondeno po llega l momento equecomo lo dice no seque revistacomo lo dice no sé que programa por la noche pues ya lleganmuento que situno contestasi si yo ncontesto y selónagueco por llegara momento quentros año la gente ba pensar que que es la izquierda la que defiende el mediambiente es qu esfalsoes qe esfalso esque el programa que ha presentado l alcalde de madrid el tresciento sesentaese programa más ambiciosocontra la producción y a favor del media ambiente que se ha presentado ninguna ciudad españaes que lo es que se lonea prrque se naseloned estaremosenaporverdad laceinita es que estos como logrodesaucios yo reocuerdo la coa la carmena osacuar con los desauceo ceroquien acabó con los desauceos fue luis de guindos con el código de buenas prácticas ochenta mil dessaucios paralizados cincuenta y cinco mil sólo con el código de buenas prácticas luis debiendo  el vicepresidente del van contrau sí sí porque alfinada que cabar con los desaucios como heg acabar como ratoria cor ayudas a las familias no condemagogia ni conpancartasesto pasa poco lo mismo opuesabenconstolima artenezalmente y ha dicho voy a bajarlas emisiones en la ciudad de madrid un quince por ciento en relaciona lo que planteaba la izquierday resulta que es que ejoluis el que no quiere luchar contra lapoluci el aintamiento de madrid lleva joartenezalmende y cihoy esqueyo quiero cien puntos de recarga electricos en el centro de madrid pero sinebía ninguno creo recordar qu habíar algunos cuantos que ponían las propias empreras sudministradoras casi casi casi partener el cocheaparcado y que seviera y y en plan divulgativo no había casi mo yo no lo visto de lo cuentan además las personas que tenían un coche eléctrico que no podían donde decargarlo acogido coslimaarenezalmede y coy yovia dar ayudas para renovar la flota de los taxis e os repartidores y dlos autobuses que es lo que produciona mayoritarmente el centro de madrid porque esto decerrares entro de madrid si más medida lo quacías que la contaminación se iba laperiferia má aún sino abía aparcamiento disuasorios y tenían que estar circulando at escadosacogiojoseluismateneza  lo que a dicho es oyay ademár loqueamos aceresacier un impulso al coche electrico que tamirvamos hace desdel gobierno de españa con con la ayudas a la renovación de la flota definitiva lo que ha hecho es mantener además la reduccin de circulación de coches contaminantes pero sin atacar la libertad de movimientos dando ciertadisuación  sierta incentivo de manera que poan entrar con más ocupantes como los busbaos ecpuese eso un plan que todo el mundo que entiende a dicho que se estupendoque ya era ahora hastarcierrepor ejemplo logo muy simbólico de la puerta del solo altracicorrodado or resulta q ue como vana seguir diciendo lasfínos como las cosas quemar atrib de amí o quehan atribuido esa ayuso o a todos nosotros y hayque contestarlashay que contestarlas porque mediamente la izquierda no pudar ni una leccióahora bien aquí la cumbre contralcando climático amadrid por cierto sñor frane dos reflexiones al respectotres la primera apoyo total por parte del partipurar a que venga hasta cmclimática l primero qice fue llamarajoselo inmartenez alha isabees ayuso para decir poneros por favor siesparece bien a disposición del gobierno de españa para hacerlo que haya qu hacer porque además nos fácil organizar este evento n apenas unamaspero la segundar reflexiones yseñor sanche dy usted que no es capaz ni de garantizar la seguridad de un barsamadrid en barcelonapadandolecciones ahora de políticante disturbios a chile que nonde tamien están incendiando neumáticos y contenedores como barcelona y otras ciudades catalanas y tercera refleción oya y porque aofrecido madrid para hacerlo haber ofrecido barcelona que gobiernada colaucolo señores del partido socialista y la diputación de barcelona la presidel partido socialista si talmediaambientad y tanta seguridad arantitael partido socialista porquealice madrid porqueativoviena bartió purd clarooye qrebe cocontodo mis respeto yo eapoy algelmovael worcongres estuiben adeciroya que recuperar el salóntex de barcelona que fueel salón gaudi hay que potenciares a aunde la automóvil ay que potenciarla cira yome paso dicendo esoyproyecto para catalunas alargoplazo recuperar la cataluña olímpica a cataluña pujante cosmopolita mediterránea europe no lo no nosnósto y contraponiendo a madrid pero qpesánchez garantizan la seguridad y la organización entiempo recorde la cumbre porque estamos en madrid porqu l bateneqe organizar el alcalde almeidea presidenta y uso si es que está clarisimo porque se hacen icema ques una epacdura que se bamplia orque abropuerto de baraca ya no hay problema de que estela barcivil ay en el para no puedí laguoracibir por qacetaremoresta debe ser el verde no le gusta para aqueen barajas cuando estalabora civil o cahacemos estar de la mano dicir estamos con ustedes y gracias por servir a españaalaboracibir la polica nacional y a los mosus de escuadra
False,1191023735366717440,1191023735366717440,"Desde el Gobierno construiremos las infraestructuras que necesita Madrid:
🔹Variante para desatascar la A1
🔹Bus-Vao para mejorar la A2
🔹Conexión M50 Rivas
🔹Conexiones radiales a los PAU de Valdebebas, Montecarmelo y las Tablas
🔹Mejora de cercanías
🔹Conexión Atocha Chamartín https://t.co/RuCRTLU6pC",https://twitter.com/pablocasado_/status/1191023735366717440,no quiero revindicar las infraestructuras quanenfaltar madrid  yo me comprometo y lo digo a tantos jóvenes que están todos el día atascados en las tablas montecarmelo y en balde bevas a que cuando yo gobierne en españa aremos la variante de la uno y haremos esa m quince que permita que a san sebastián de los reyes al covendas al gete hastan aun fín de guali se pueda llegar sin estar en una atasco que se convierten una ratonera todas las mañanasnos comprometemos también y ve a quea la alcalde más votao de españa cuando se presentaban torrejón ahacer el busbau elados en la doble dirección no solo para torrejón sino para alcala para todo el corredor en definitiva para que tambien los que van por lados no tengan que perder una hora todos los días para ir a trabajar y para volver a trabajar me comprometo para ese sureste para arribas a conectar la m cincuenta con esa salida que llevais tantos años intentando que se aga por parte del gobierno de españa  me comprometo también para que todas las conexiones que se tienen que hacer en las nuevas infraestructuras de madrid nuevo norte con los paos sobre todo valdebevas con esa conexión que necesita cuanto antes también se ponga en marchay el plan de cercanías porque yo sisiempres s lo digo los dobiastuveen fomen del trabal en en cataluña y m hablaban del corredor mediterráneo y me tocó sacar la historia reciente de españa de ciroy al correól mediterráneo puyol no lo críacomo no quiere la igriega vasca el peneúes historia lo puedo negar ustedes hay tienen la negociación presupuestaria que se a echo cgobiernos de un lado de otro mibacho el partido popularcatorce mil millones de euros ya impertidos pero pasan poco lo mismo con todas las cuestiones que tienen que ver aquí con las cercanías en cataluña los nacionalistas separa untrande cercanías y vala radio en directo la televisión públican directo entrevistando que se van entrevistar al jefe pabel como legrita quien a llegado tarde aquí l cercanía hasta misaparaero separan al gorgono cuando separa engetafe  nadie va entrevistar a nadie con esto que quero decir que yo quiero gobernar para todos los españoles también para los que tienen haberías de cercanías en la comunidad de madrid y por eso nos comprometemos a poner en marcha lo que ya anunciamos conmigo de la serna el plan de cercanías de madrid que tenía miles de millones de euros para la mejora igual que tambie se a planteado para barcelonacinco mil millones de euroscsi
False,1190988147066310656,1190988147066310658,Somos en partido que se preocupa por lo que importa. #PorTodoLoQueNosUne #VotaPP https://t.co/G8IKETGe0D,https://twitter.com/pablocasado_/status/1190988147066310658,hospido el voto y pido que pidais el voto para el partido popular un partido que tenemos principios que tenemos valores que defendemos a la familia como la pieza clave y esencial de nuestra sociedad que nos preocupamos por lo que importa por una educación de calidad que ns preocupamos por la sanidad que nos preocupamos porque nuestros mayores tengan la mejor calidad de vida que nos preocupamos porque hay una movilidad sostenible que nos preocupamos porque hay a empleo y porque para nosotros el empleo y hay que decírselo a la gente es llegar l partido socialista y hay que se vale empleo es llegar el partido popular y hay que sublempleo
False,1190697151879401472,1190697151879401473,Es lamentable que EEUU pueda sancionar a España por la contemporización de Sánchez con el régimen de Maduro. Y encima organiza un viaje de Estado a la dictadura cubana. Debería enfrentarse también a los dictadores vivos y defender las libertades de disidentes no de sus opresores. https://t.co/c8eEqR6RrC,https://twitter.com/pablocasado_/status/1190697151879401473,yhoy cuando escuchaba que el presidente de los estados unidos se está planteando sancionar a españapor sus contemporizaciones con el regim indicatorial de nicolás maduro sentía verdadera vergüenzacuando yo hoy escucha bayleía que pedro sánchez va a forzar a los reyes de españa al jefe del estado a visitar la dictadura cubana hundia después de las elecciones yo sentía vergüenza esa no es la españa solidaria  que estar la de las democracias esa nola españa que alzaba la voz contra los dictadores los vivos tambien esa no es la españa que era una referencia en iberamérica para defender las libertades y el estado de derecho y yo quiero recuperar a partir el día de noviembre esa españa  que es un faro de libertad un faro de democracia un faro de prosperidad que está con los disidentes con los opositores y frente a los dictadoresesta es nuestra españaasí que a los centenares de miles de venezolanos y cubanos que están en españay a las decenas de miles españoles muchos de ellos cubanos que están sufriendo en venezuela y decenas de miles de españoles muchos de ellos gallegos que están viviendo y malviviendo en venezuel yo les quiero dar un mensajey es que nosotros jamásestaremos al lado de un regimen que según naciones unidas ha asesinado a siete mil personas ha torturado y violado las cárceles a disidentes políticos ha hecho que tres millones de venezolanos tengan que emigrar por hambre y tienen la más absoluta miseria y represion a todo su pueblo ni con venezuela la de maduro ni con el regimen castrista que es el que ha creado el sistema bolivariano desde la época dechaves un poco de respeto a la historia de españa sr snca
False,1190692105653501952,1190692105653501958,"Quien no cree en la Nación española no debería aspirar a gobernarla. La plurinacionalidad que defiende Sánchez demuestra que se debe a los nacionalistas que le hicieron Presidente, con los que pretende volver a pactar junto con Podemos.

#PorTodoLoQueNosUne el #10N #VotaPP https://t.co/CpuxFq9gTr",https://twitter.com/pablocasado_/status/1190692105653501958,como el partido socialista cómo pedro sánchez hace dos días ha podido decir que españa es un estado plurinacional un termino que solo existe en la bolivia populista debo morales n estado plurinacional yo le quiero decir como le dijo pachilope en el debate que tuvieron como candidatos a las primarias hoy pedro tú sabes lo que sona nacioporque quien no sabe lo que es una nación o no quieren la nación española no está habilitado para intentar presidir la quien no cree en galicia no puede presidir galicia y quien no cree en españa no debería presidir españa que no es mucho pedirnosotros no qureemos en la plurinacionalidad de españaqueremos en la nación española que es diversa que es plural que está basada en un estado autonómico que ha sido un éxito constitucional durante cuatro decalas nosotos pesamos en acercar los debidos públicos a los usuarios nosotros qureemos en la identidad que suma de cualquier autonomía española de cualquier municipio  de cualquier provinciapero lo que qreemos es que la nación española tiene que seguir unida tiene que seguir siendo un punto común en el que descansen acuerdos y desacuerdos territorios y acentos apellidos diversos lenguas en las que todos nos unimos en lo común por eso estamos hablando lo que nos une y por eso la situación en cataluña no la habana poder resolver los que han echado gasolina a ese fuego dando todo lo que el independentismo les iba pidiendo a cambio de poder gobernar a nivernacional
False,1190684206290161664,1190684206290161665,"Hoy el PP tiene las mismas opciones para gobernar que Sánchez. Y él ya ha elegido socio: quiere gobernar con Podemos y que se lo faciliten los nacionalistas.

En este referéndum que se ha montado, el PP es la única alternativa que puede ganarle el #10N para desbloquear España. https://t.co/BNN8oUerSI",https://twitter.com/pablocasado_/status/1190684206290161665,hoy el partido popular tiene las mismas opciones para gobernar que pedro sáncheztenemos laas sociones porque podemos dialogar podemos negociar podemos pactar porque lo hemos hecho desde abril con doce partidos distintos porque a pesar de decir que fuimos los únicos que no podíamos facilitar la investigura de pedro sánchez no por ser del partido socialista sino por ser pedro sánchez el que renegaba de cualquier acuerdo de concordia de progreso de tolerancia en la política nacional a pesar de decir que no podemos facilitar su investidura somos el partido que planteo oncea pactos de estado nunca antes un partido desde la oposición había ofrecido el apoyo para pactar los presupuestos sólo a cambio de que no se subieran los impuestos nunca antes un partido desde la oposición había trasladado la necesidad de que actuar al gobierno para parar elesació independentista y para que no mandaran los debildo navarraigual que homos hecho con políticas de violencia de género con políticas de justicia con políticas de infraestructuras con políticas de agua frente a la despoblaciónpor estros españoles saben que somos la garantía de representar a todosnuestro proyecto no es para los que votais al partido popularni siquiera para los que nos votaron alguna vez y dejaron de hacerlo ni siquiera para los que nos voten por primera vezyo quiero gobernar no solo como sánchez quiero gobernar con cuarenta y siete millones de españoles a su lado sirviéndoles siéndoles útil yo quiero simplemente ayudar a que los pensionistas vivan tranquilos a que los jóvenes sigan soñando a que las familias sigan haciendo planes yo no quiero hacer ingeniería social yo no quiero imponer nuestro programa yor quier imponernos as idea yo quiero estar al servicio de los españoles y hablarles a la cara y milarles a los ojos y apretarles las mano bie fuerte para decir aquí esta su poyecto político el de todos abiertos a la nueva mayoría social de españa
